150 11175
60 59 15
60 61 30
60 62 10
60 64 15
60 65 30
60 68 15
60 69 15
60 72 15
60 74 10
60 75 30
60 78 10
60 80 30
60 81 30
60 86 30
60 88 15
60 89 10
60 91 15
60 94 10
60 95 15
60 98 15
60 100 15
60 102 15
60 105 10
60 107 30
60 109 30
60 110 30
60 114 10
60 117 15
60 118 10
60 119 15
60 120 30
60 121 15
60 122 15
60 123 30
60 125 15
60 126 15
60 127 10
60 128 10
60 130 15
60 135 10
60 136 30
60 138 10
60 140 30
60 141 30
60 144 10
60 145 15
60 147 10
60 148 30
60 149 30
61 1 10
61 3 15
61 4 30
61 5 30
61 6 30
61 7 10
61 9 15
61 10 10
61 11 30
61 19 30
61 20 10
61 21 15
61 22 15
61 23 15
61 33 10
61 41 10
61 43 30
61 45 10
61 49 30
61 50 15
61 64 10
61 67 10
61 70 10
61 71 10
61 73 10
61 74 10
61 75 30
61 83 10
61 84 10
61 88 15
61 89 30
61 98 30
61 101 10
61 103 10
61 104 15
61 105 30
61 106 15
61 107 10
61 108 10
61 109 15
61 112 30
61 113 30
61 114 30
61 122 30
61 123 10
61 125 30
61 129 10
61 130 30
61 132 30
61 137 30
61 138 30
61 143 10
61 144 10
61 145 30
61 146 15
61 149 10
62 2 15
62 6 10
62 9 30
62 10 30
62 14 30
62 16 30
62 21 30
62 23 15
62 29 30
62 30 10
62 33 30
62 34 30
62 35 30
62 37 10
62 38 10
62 39 10
62 41 30
62 42 10
62 48 10
62 53 15
62 55 30
62 59 10
62 61 30
62 64 15
62 65 10
62 68 15
62 69 15
62 71 10
62 72 15
62 75 15
62 77 15
62 78 30
62 80 30
62 82 30
62 86 10
62 87 15
62 88 10
62 90 30
62 93 10
62 94 10
62 95 30
62 99 15
62 101 10
62 102 15
62 105 15
62 106 10
62 107 15
62 109 30
62 110 15
62 111 15
62 115 15
62 120 10
62 121 10
62 124 15
62 125 10
62 127 15
62 130 30
62 131 10
62 132 30
62 133 10
62 139 10
62 142 15
62 146 30
62 147 30
62 148 30
62 149 10
63 4 10
63 10 30
63 21 15
63 22 10
63 24 30
63 28 10
63 30 15
63 32 10
63 37 15
63 39 15
63 42 15
63 45 15
63 48 10
63 49 10
63 52 30
63 53 10
63 56 10
63 60 10
63 61 10
63 62 30
63 64 10
63 66 10
63 69 30
63 73 10
63 77 30
63 78 10
63 80 10
63 83 10
63 84 30
63 88 30
63 89 10
63 90 30
63 92 10
63 94 30
63 95 30
63 96 30
63 98 15
63 99 30
63 100 30
63 102 30
63 105 15
63 106 10
63 108 10
63 111 30
63 112 10
63 113 15
63 115 30
63 118 10
63 121 15
63 122 15
63 127 10
63 129 15
63 135 30
63 136 30
63 137 30
63 140 10
63 142 30
63 143 10
63 145 10
63 147 15
63 149 10
64 4 10
64 5 15
64 7 15
64 10 30
64 11 10
64 12 30
64 14 15
64 16 15
64 17 10
64 19 30
64 22 30
64 23 30
64 27 10
64 28 30
64 31 10
64 34 15
64 35 30
64 37 15
64 41 15
64 42 10
64 45 30
64 47 10
64 49 30
64 50 30
64 52 30
64 53 15
64 54 10
64 56 15
64 57 10
64 58 10
64 67 10
64 68 30
64 70 10
64 71 10
64 76 30
64 79 10
64 83 15
64 85 30
64 86 15
64 90 15
64 91 10
64 94 15
64 95 15
64 97 10
64 98 10
64 99 15
64 100 15
64 102 15
64 104 30
64 105 10
64 107 10
64 108 30
64 112 10
64 113 30
64 114 10
64 115 10
64 116 30
64 117 10
64 122 30
64 123 15
64 125 30
64 126 15
64 127 15
64 128 15
64 129 30
64 131 10
64 133 30
64 134 15
64 135 30
64 136 15
64 138 30
64 139 15
64 141 30
64 143 10
64 145 15
64 147 15
64 149 30
65 1 15
65 2 10
65 3 10
65 4 30
65 8 30
65 9 30
65 13 30
65 14 30
65 16 15
65 22 30
65 24 15
65 26 15
65 27 10
65 28 15
65 30 10
65 34 10
65 37 10
65 41 10
65 42 15
65 43 30
65 44 30
65 46 30
65 47 30
65 51 30
65 52 30
65 54 30
65 58 30
65 61 30
65 63 10
65 64 10
65 67 10
65 68 10
65 69 30
65 73 10
65 76 30
65 81 15
65 86 30
65 89 30
65 90 30
65 91 30
65 92 30
65 93 15
65 95 30
65 96 30
65 101 30
65 103 10
65 104 10
65 105 10
65 106 30
65 111 15
65 113 15
65 114 15
65 115 30
65 116 15
65 117 15
65 118 10
65 119 10
65 122 10
65 124 30
65 125 30
65 129 30
65 130 10
65 131 15
65 132 10
65 134 30
65 136 30
65 137 10
65 141 10
65 144 10
65 145 15
65 146 15
65 149 10
66 1 10
66 2 30
66 4 15
66 6 10
66 8 10
66 9 30
66 10 10
66 12 10
66 15 30
66 18 10
66 21 15
66 22 10
66 25 30
66 28 15
66 30 30
66 32 10
66 33 30
66 34 10
66 37 30
66 39 10
66 40 15
66 41 15
66 42 15
66 45 15
66 50 10
66 53 15
66 54 30
66 56 30
66 57 15
66 60 10
66 61 15
66 62 15
66 64 10
66 65 15
66 67 30
66 73 10
66 76 30
66 77 30
66 78 15
66 81 15
66 87 15
66 88 15
66 89 15
66 94 15
66 99 15
66 102 15
66 104 10
66 106 30
66 108 15
66 109 10
66 110 30
66 111 10
66 112 10
66 113 30
66 115 10
66 116 10
66 120 15
66 122 30
66 124 15
66 129 15
66 131 30
66 136 30
66 139 30
66 141 30
66 144 30
66 146 30
66 147 15
66 148 30
66 149 10
67 1 10
67 4 30
67 5 30
67 7 30
67 9 30
67 10 10
67 11 15
67 13 15
67 16 15
67 17 10
67 21 10
67 26 30
67 27 10
67 29 15
67 30 10
67 31 10
67 34 10
67 37 10
67 38 15
67 39 15
67 41 15
67 43 15
67 44 30
67 45 10
67 47 15
67 48 15
67 50 30
67 53 10
67 55 15
67 57 15
67 58 15
67 59 15
67 60 15
67 62 15
67 63 15
67 68 15
67 69 30
67 70 30
67 71 10
67 72 10
67 75 30
67 76 15
67 79 10
67 80 30
67 81 10
67 83 30
67 87 30
67 88 30
67 89 30
67 91 30
67 92 30
67 97 30
67 98 10
67 105 10
67 107 30
67 109 15
67 113 30
67 114 30
67 115 10
67 116 15
67 117 15
67 118 30
67 120 30
67 121 15
67 122 10
67 125 15
67 130 15
67 131 10
67 134 30
67 135 15
67 141 15
67 143 10
67 146 10
67 149 10
68 7 10
68 13 30
68 18 10
68 20 15
68 21 10
68 22 10
68 29 10
68 32 30
68 35 10
68 37 15
68 38 15
68 40 15
68 44 10
68 45 15
68 46 15
68 47 15
68 48 10
68 49 15
68 50 10
68 52 15
68 55 10
68 57 15
68 58 10
68 59 10
68 61 10
68 63 10
68 66 15
68 72 30
68 75 15
68 77 10
68 78 15
68 80 15
68 83 15
68 88 15
68 89 30
68 91 30
68 93 15
68 97 15
68 100 15
68 101 30
68 104 15
68 106 10
68 107 10
68 110 15
68 111 30
68 113 30
68 114 30
68 115 30
68 118 10
68 120 30
68 122 10
68 123 10
68 124 30
68 125 30
68 126 10
68 127 10
68 129 15
68 131 15
68 132 15
68 136 10
68 137 15
68 138 30
68 140 15
68 141 30
68 142 15
68 143 10
68 144 15
68 149 15
69 1 10
69 2 10
69 7 10
69 9 10
69 10 10
69 12 15
69 13 15
69 14 15
69 17 30
69 18 30
69 19 15
69 20 10
69 21 15
69 22 30
69 24 30
69 25 30
69 26 15
69 28 10
69 31 30
69 32 30
69 38 10
69 39 30
69 42 10
69 45 30
69 46 10
69 47 15
69 48 15
69 50 30
69 54 15
69 55 10
69 57 30
69 58 10
69 61 10
69 64 10
69 66 10
69 68 30
69 73 10
69 75 15
69 77 15
69 78 15
69 79 15
69 81 30
69 82 30
69 83 30
69 86 10
69 87 15
69 88 30
69 90 30
69 93 30
69 98 15
69 99 15
69 100 10
69 101 30
69 103 10
69 106 15
69 109 10
69 114 30
69 115 10
69 116 10
69 117 10
69 118 10
69 122 10
69 126 10
69 127 15
69 128 10
69 131 30
69 132 15
69 134 30
69 136 10
69 139 30
69 142 10
69 145 30
69 147 30
69 148 10
69 149 30
70 1 10
70 2 30
70 4 30
70 8 30
70 9 30
70 10 15
70 16 30
70 17 10
70 18 10
70 20 15
70 22 15
70 25 10
70 29 15
70 32 30
70 34 10
70 38 10
70 40 15
70 41 30
70 42 15
70 46 15
70 47 15
70 48 10
70 49 15
70 50 10
70 51 15
70 52 30
70 53 15
70 54 15
70 56 30
70 57 30
70 58 15
70 59 15
70 60 30
70 62 30
70 63 10
70 65 10
70 66 30
70 68 10
70 69 10
70 72 15
70 74 30
70 75 15
70 77 10
70 79 10
70 80 15
70 81 10
70 82 30
70 86 15
70 88 30
70 89 10
70 91 15
70 94 15
70 98 10
70 99 30
70 101 10
70 102 30
70 106 10
70 110 15
70 111 10
70 112 10
70 117 15
70 118 15
70 119 15
70 122 30
70 126 15
70 127 10
70 129 15
70 130 30
70 132 10
70 133 30
70 135 15
70 136 30
70 137 30
70 139 15
70 142 15
70 143 30
70 144 10
70 147 10
70 148 30
70 149 10
71 1 10
71 2 10
71 5 15
71 9 30
71 11 30
71 12 30
71 14 30
71 15 30
71 16 15
71 19 15
71 20 30
71 22 15
71 24 10
71 26 30
71 27 10
71 28 30
71 29 10
71 30 30
71 31 15
71 33 30
71 34 10
71 37 10
71 39 15
71 41 10
71 43 15
71 44 10
71 46 15
71 48 15
71 49 30
71 52 15
71 53 15
71 54 15
71 55 15
71 56 10
71 58 15
71 60 10
71 63 10
71 65 10
71 66 15
71 68 15
71 69 30
71 70 10
71 76 15
71 79 15
71 80 15
71 82 15
71 83 15
71 84 15
71 88 30
71 90 15
71 91 30
71 92 15
71 95 10
71 96 15
71 97 30
71 99 15
71 100 30
71 101 30
71 103 30
71 105 30
71 106 10
71 107 10
71 108 30
71 109 10
71 113 15
71 114 30
71 117 15
71 118 30
71 120 30
71 121 10
71 123 15
71 124 30
71 125 10
71 126 30
71 128 15
71 129 10
71 130 30
71 134 30
71 135 15
71 137 15
71 140 10
71 143 30
71 144 30
71 145 10
71 146 30
71 147 15
71 148 15
71 149 15
72 1 30
72 2 15
72 3 10
72 4 10
72 5 30
72 6 15
72 8 10
72 9 10
72 10 15
72 11 30
72 21 15
72 22 15
72 23 15
72 29 10
72 33 10
72 37 10
72 38 10
72 41 30
72 44 30
72 46 10
72 50 15
72 55 15
72 56 15
72 61 10
72 63 15
72 64 30
72 65 10
72 66 10
72 69 30
72 71 10
72 73 30
72 74 30
72 76 10
72 77 10
72 79 15
72 83 30
72 85 10
72 86 30
72 91 15
72 92 10
72 94 15
72 97 30
72 98 10
72 99 10
72 100 30
72 101 10
72 102 15
72 104 10
72 107 10
72 110 30
72 116 10
72 118 15
72 120 10
72 121 10
72 122 10
72 124 30
72 125 15
72 127 10
72 128 10
72 131 30
72 135 30
72 138 30
72 141 15
72 143 30
72 144 30
72 145 30
72 148 30
72 149 10
73 1 30
73 2 10
73 5 30
73 7 15
73 9 10
73 10 10
73 12 15
73 17 10
73 18 15
73 19 15
73 20 30
73 22 30
73 24 10
73 26 10
73 27 15
73 29 15
73 30 30
73 33 30
73 34 10
73 35 10
73 43 10
73 44 30
73 45 15
73 48 30
73 53 30
73 58 10
73 60 15
73 62 10
73 64 30
73 67 30
73 68 10
73 70 10
73 71 15
73 77 15
73 78 30
73 79 15
73 81 10
73 83 10
73 85 15
73 86 10
73 87 15
73 88 30
73 92 15
73 93 10
73 95 30
73 97 10
73 102 30
73 103 10
73 104 10
73 108 30
73 111 15
73 113 30
73 116 30
73 122 30
73 125 15
73 127 10
73 128 10
73 129 15
73 131 10
73 132 30
73 133 10
73 136 30
73 138 30
73 139 10
73 142 15
73 143 30
73 145 10
73 146 15
73 148 10
73 149 30
74 2 30
74 3 15
74 7 15
74 8 15
74 9 30
74 19 15
74 20 15
74 22 15
74 26 10
74 27 30
74 28 30
74 31 10
74 32 30
74 35 30
74 40 10
74 42 10
74 43 10
74 44 10
74 45 10
74 48 30
74 49 15
74 50 10
74 53 30
74 59 15
74 62 15
74 63 15
74 64 30
74 65 15
74 66 10
74 67 10
74 68 10
74 69 15
74 71 15
74 73 15
74 78 30
74 80 15
74 86 15
74 90 15
74 91 10
74 93 30
74 97 30
74 98 15
74 101 30
74 102 15
74 103 15
74 106 10
74 107 10
74 108 15
74 110 30
74 117 15
74 119 15
74 121 10
74 122 30
74 123 15
74 124 15
74 126 30
74 127 15
74 128 10
74 132 15
74 134 10
74 137 10
74 138 10
74 141 15
74 142 15
74 144 15
74 149 15
75 1 10
75 2 15
75 5 15
75 8 15
75 9 10
75 10 15
75 11 15
75 12 30
75 13 10
75 15 15
75 17 30
75 18 15
75 19 15
75 21 30
75 22 10
75 23 10
75 24 15
75 27 15
75 29 30
75 35 30
75 36 30
75 37 10
75 39 30
75 40 15
75 42 30
75 45 10
75 47 15
75 48 10
75 51 10
75 52 30
75 53 30
75 54 15
75 55 15
75 57 15
75 59 15
75 63 15
75 64 10
75 65 30
75 66 15
75 71 30
75 72 10
75 73 15
75 74 15
75 77 15
75 80 15
75 84 30
75 85 15
75 86 10
75 88 15
75 89 15
75 90 10
75 95 15
75 96 15
75 99 30
75 100 10
75 103 30
75 104 30
75 105 10
75 106 30
75 108 10
75 109 15
75 110 30
75 111 30
75 115 30
75 116 15
75 118 30
75 124 30
75 125 15
75 126 30
75 127 15
75 128 30
75 131 15
75 132 10
75 133 10
75 135 10
75 136 15
75 138 30
75 139 30
75 141 10
75 142 10
75 143 10
75 145 15
75 147 10
75 148 30
75 149 15
76 2 10
76 6 15
76 8 15
76 9 15
76 10 15
76 12 10
76 13 30
76 15 15
76 19 30
76 20 30
76 21 10
76 22 10
76 23 30
76 24 10
76 25 30
76 26 30
76 28 10
76 29 15
76 31 15
76 32 15
76 36 15
76 38 10
76 42 10
76 43 30
76 44 15
76 46 10
76 47 10
76 49 10
76 51 10
76 58 15
76 59 10
76 60 15
76 61 30
76 62 15
76 63 15
76 68 15
76 69 10
76 70 30
76 73 10
76 74 10
76 75 30
76 77 10
76 81 15
76 83 30
76 85 15
76 86 10
76 89 15
76 90 30
76 94 30
76 97 15
76 98 10
76 99 15
76 102 15
76 103 30
76 106 10
76 107 10
76 111 15
76 114 10
76 115 15
76 117 30
76 118 10
76 119 15
76 120 15
76 121 10
76 123 15
76 124 10
76 127 15
76 128 15
76 132 10
76 133 30
76 134 30
76 135 30
76 136 15
76 137 30
76 140 10
76 141 15
76 142 15
76 143 30
76 144 15
76 147 15
76 148 30
76 149 10
77 1 15
77 4 15
77 6 30
77 8 15
77 9 10
77 10 10
77 12 10
77 15 15
77 16 10
77 17 15
77 23 10
77 25 10
77 28 30
77 30 10
77 31 10
77 32 10
77 33 30
77 34 15
77 35 30
77 37 10
77 38 10
77 39 30
77 40 15
77 41 15
77 44 10
77 49 15
77 51 10
77 52 15
77 55 10
77 57 30
77 58 10
77 60 10
77 61 10
77 64 10
77 65 10
77 67 30
77 71 30
77 74 10
77 80 15
77 81 15
77 83 30
77 91 30
77 98 30
77 99 10
77 100 10
77 104 30
77 107 30
77 108 30
77 109 15
77 113 10
77 114 30
77 116 15
77 120 10
77 121 10
77 125 30
77 128 10
77 129 10
77 130 30
77 131 15
77 133 15
77 134 15
77 135 30
77 136 15
77 138 30
77 142 10
77 144 15
77 145 10
77 146 10
77 147 10
77 149 10
78 2 10
78 5 15
78 10 30
78 12 30
78 15 15
78 18 15
78 20 15
78 21 15
78 23 15
78 25 15
78 28 15
78 33 10
78 34 30
78 38 15
78 41 15
78 43 10
78 45 30
78 48 15
78 52 10
78 53 10
78 54 10
78 55 30
78 56 15
78 59 30
78 61 15
78 64 10
78 65 10
78 67 30
78 70 15
78 71 30
78 72 10
78 75 15
78 76 15
78 77 30
78 83 10
78 84 30
78 85 15
78 87 30
78 89 30
78 92 15
78 94 30
78 95 30
78 99 10
78 101 30
78 102 15
78 103 30
78 106 30
78 107 10
78 108 15
78 112 15
78 113 30
78 114 10
78 116 15
78 117 15
78 118 10
78 121 15
78 123 10
78 127 30
78 130 10
78 132 10
78 135 30
78 138 15
78 139 10
78 140 15
78 143 30
78 144 15
78 149 10
79 1 30
79 4 10
79 5 30
79 7 10
79 8 30
79 9 10
79 14 15
79 17 30
79 20 10
79 21 30
79 22 10
79 23 30
79 24 30
79 25 15
79 26 30
79 28 15
79 29 10
79 30 30
79 31 15
79 32 30
79 36 15
79 38 30
79 39 10
79 44 15
79 49 15
79 50 30
79 51 15
79 54 10
79 55 10
79 56 10
79 60 15
79 61 10
79 62 30
79 63 10
79 65 15
79 66 10
79 68 10
79 74 10
79 75 10
79 76 30
79 77 30
79 78 30
79 80 10
79 84 15
79 86 10
79 88 15
79 89 30
79 94 30
79 96 30
79 97 10
79 100 30
79 101 10
79 104 30
79 107 10
79 108 15
79 109 30
79 113 15
79 114 10
79 116 15
79 117 30
79 118 30
79 120 15
79 121 10
79 126 15
79 128 15
79 130 15
79 134 30
79 135 30
79 136 10
79 137 15
79 141 30
79 142 15
79 143 30
79 144 30
79 147 10
79 149 30
80 1 30
80 4 10
80 5 30
80 6 15
80 8 30
80 9 10
80 10 15
80 11 30
80 12 15
80 13 30
80 14 15
80 16 10
80 17 15
80 18 30
80 21 15
80 22 30
80 23 15
80 25 10
80 26 30
80 27 15
80 33 15
80 34 10
80 38 15
80 39 15
80 40 30
80 42 10
80 43 30
80 47 10
80 49 30
80 51 10
80 53 10
80 55 10
80 56 10
80 59 30
80 61 15
80 64 10
80 65 30
80 66 10
80 69 10
80 72 10
80 73 15
80 76 15
80 78 30
80 81 30
80 83 15
80 85 10
80 88 10
80 89 10
80 93 30
80 94 10
80 95 30
80 98 10
80 99 15
80 100 15
80 101 30
80 104 30
80 105 15
80 108 30
80 109 15
80 117 15
80 118 30
80 121 30
80 122 10
80 123 15
80 126 10
80 129 30
80 131 15
80 132 10
80 134 10
80 136 15
80 138 10
80 141 30
80 143 15
80 145 15
80 147 15
80 149 30
81 2 30
81 4 10
81 6 30
81 7 10
81 11 30
81 13 15
81 14 30
81 15 10
81 23 30
81 24 15
81 26 10
81 27 10
81 28 30
81 31 30
81 34 30
81 35 30
81 36 15
81 41 10
81 42 15
81 43 15
81 46 30
81 47 15
81 50 15
81 52 15
81 56 30
81 57 15
81 58 10
81 61 15
81 62 10
81 63 10
81 64 10
81 68 30
81 71 30
81 72 30
81 74 30
81 75 30
81 78 30
81 79 30
81 82 10
81 83 30
81 84 15
81 87 10
81 90 10
81 92 30
81 93 15
81 94 10
81 95 10
81 96 15
81 98 15
81 99 10
81 101 30
81 102 30
81 104 15
81 106 15
81 107 10
81 111 15
81 113 30
81 116 30
81 119 10
81 121 10
81 122 10
81 123 30
81 124 10
81 128 15
81 129 15
81 130 30
81 132 15
81 133 30
81 136 15
81 137 10
81 139 15
81 140 15
81 141 10
81 143 30
81 145 10
81 149 15
82 2 30
82 3 30
82 4 30
82 5 10
82 6 30
82 7 10
82 8 15
82 10 10
82 12 30
82 13 10
82 14 30
82 15 30
82 16 15
82 18 30
82 19 15
82 20 30
82 22 15
82 23 15
82 24 30
82 25 10
82 26 15
82 27 15
82 29 30
82 31 30
82 33 15
82 36 30
82 37 30
82 42 10
82 45 15
82 46 30
82 47 10
82 48 15
82 50 10
82 51 15
82 52 15
82 53 10
82 54 30
82 55 10
82 58 30
82 59 15
82 60 30
82 61 15
82 63 30
82 64 30
82 65 10
82 66 30
82 67 10
82 68 15
82 72 10
82 73 15
82 74 10
82 75 10
82 76 30
82 77 10
82 78 10
82 79 15
82 80 30
82 83 10
82 85 30
82 86 30
82 87 10
82 88 10
82 93 15
82 96 15
82 102 30
82 104 10
82 105 10
82 108 10
82 111 10
82 112 10
82 117 30
82 118 30
82 119 15
82 121 15
82 124 10
82 125 10
82 126 15
82 128 15
82 130 30
82 131 15
82 132 15
82 133 30
82 134 15
82 138 30
82 139 15
82 140 10
82 141 30
82 143 10
82 145 10
82 149 30
83 1 10
83 3 10
83 4 30
83 6 30
83 9 15
83 10 30
83 11 10
83 15 30
83 17 30
83 19 10
83 20 15
83 22 10
83 24 30
83 25 30
83 27 10
83 29 30
83 30 30
83 31 10
83 32 30
83 33 15
83 34 30
83 39 15
83 40 15
83 43 30
83 46 30
83 53 15
83 56 30
83 57 10
83 58 15
83 60 30
83 62 10
83 65 15
83 66 30
83 70 10
83 74 10
83 75 10
83 79 15
83 85 30
83 86 10
83 87 10
83 89 30
83 90 10
83 91 30
83 93 30
83 94 30
83 95 30
83 96 10
83 97 10
83 101 15
83 104 30
83 105 30
83 106 15
83 107 10
83 108 30
83 112 15
83 115 15
83 117 10
83 120 15
83 122 15
83 123 15
83 124 15
83 125 10
83 127 15
83 128 30
83 135 15
83 138 15
83 140 30
83 141 10
83 142 10
83 145 10
83 146 30
83 148 10
83 149 15
84 2 10
84 4 15
84 5 15
84 6 10
84 8 15
84 13 15
84 17 10
84 19 10
84 21 30
84 22 15
84 23 10
84 26 30
84 27 30
84 28 10
84 33 15
84 37 30
84 38 10
84 39 30
84 41 30
84 43 10
84 48 15
84 52 30
84 53 15
84 58 15
84 59 15
84 60 30
84 62 10
84 64 10
84 65 30
84 66 30
84 67 10
84 68 15
84 69 15
84 70 15
84 72 10
84 73 15
84 74 10
84 76 15
84 77 15
84 80 10
84 82 15
84 83 10
84 85 15
84 86 10
84 92 10
84 93 10
84 95 15
84 97 30
84 98 30
84 99 10
84 113 10
84 114 30
84 116 30
84 117 30
84 118 10
84 119 15
84 126 10
84 129 15
84 131 10
84 136 10
84 137 15
84 138 30
84 139 15
84 142 15
84 143 30
84 144 10
84 145 15
84 147 30
84 149 15
85 6 10
85 8 10
85 10 30
85 15 15
85 18 15
85 22 30
85 23 30
85 26 15
85 28 15
85 29 30
85 32 15
85 33 10
85 34 15
85 36 15
85 37 10
85 39 15
85 45 10
85 46 10
85 48 15
85 50 10
85 51 15
85 52 30
85 53 30
85 55 15
85 56 10
85 58 30
85 60 10
85 61 15
85 62 10
85 63 10
85 65 10
85 66 15
85 67 30
85 68 15
85 69 15
85 70 10
85 71 10
85 74 30
85 77 15
85 79 10
85 81 10
85 86 10
85 89 30
85 90 15
85 91 10
85 92 30
85 94 30
85 96 10
85 98 10
85 99 30
85 101 30
85 103 10
85 104 15
85 106 15
85 111 15
85 113 30
85 116 15
85 117 10
85 118 10
85 120 10
85 121 15
85 125 30
85 127 10
85 128 15
85 129 30
85 132 15
85 133 15
85 135 15
85 138 30
85 139 10
85 142 30
85 143 15
85 149 10
86 1 30
86 2 30
86 4 30
86 7 30
86 8 15
86 13 10
86 14 30
86 17 10
86 19 30
86 21 10
86 22 10
86 25 15
86 26 10
86 27 10
86 30 30
86 31 15
86 33 30
86 39 30
86 42 10
86 43 10
86 45 15
86 46 15
86 48 10
86 49 10
86 52 15
86 54 15
86 56 10
86 59 10
86 61 30
86 63 10
86 66 30
86 67 10
86 68 15
86 71 15
86 77 30
86 78 30
86 80 10
86 81 30
86 87 10
86 90 10
86 93 15
86 95 30
86 96 10
86 98 30
86 100 30
86 101 15
86 103 15
86 105 15
86 107 10
86 111 10
86 112 30
86 113 10
86 117 15
86 119 15
86 120 15
86 123 10
86 125 30
86 126 10
86 127 30
86 128 10
86 129 10
86 131 10
86 132 30
86 133 30
86 140 30
86 145 10
86 146 30
86 147 15
86 149 10
87 1 10
87 2 15
87 6 30
87 8 10
87 9 15
87 12 15
87 15 10
87 16 15
87 17 30
87 18 15
87 19 15
87 23 15
87 24 15
87 25 10
87 29 15
87 30 30
87 32 30
87 35 10
87 37 30
87 41 30
87 42 15
87 44 10
87 46 10
87 47 30
87 52 10
87 53 30
87 55 10
87 57 15
87 58 10
87 60 10
87 61 30
87 63 15
87 64 15
87 65 15
87 68 15
87 70 30
87 71 10
87 72 10
87 74 30
87 75 30
87 76 30
87 77 10
87 79 10
87 80 30
87 84 30
87 85 30
87 88 15
87 89 15
87 91 15
87 94 30
87 96 10
87 98 30
87 101 30
87 102 15
87 107 15
87 108 30
87 109 10
87 113 10
87 118 30
87 120 15
87 121 30
87 123 10
87 124 30
87 125 10
87 128 30
87 131 15
87 133 30
87 135 30
87 136 10
87 139 10
87 141 10
87 142 30
87 148 10
87 149 10
88 1 10
88 2 30
88 3 30
88 6 15
88 8 30
88 13 10
88 14 15
88 17 10
88 20 30
88 22 10
88 23 30
88 26 10
88 27 30
88 29 30
88 30 30
88 41 15
88 44 30
88 48 15
88 50 30
88 51 30
88 54 15
88 55 15
88 64 15
88 65 30
88 72 30
88 74 10
88 76 10
88 77 10
88 78 10
88 81 30
88 83 30
88 84 15
88 85 10
88 86 15
88 91 30
88 92 30
88 95 30
88 96 10
88 98 15
88 99 30
88 100 10
88 102 15
88 104 30
88 108 15
88 110 30
88 111 30
88 115 30
88 116 15
88 118 10
88 120 30
88 123 15
88 124 10
88 125 15
88 126 10
88 128 30
88 129 15
88 131 10
88 132 30
88 134 15
88 135 30
88 136 30
88 137 15
88 138 15
88 139 15
88 140 15
88 141 10
88 142 30
88 143 15
88 144 10
88 146 30
88 147 15
88 149 10
89 1 10
89 3 30
89 4 30
89 7 30
89 9 15
89 10 30
89 11 10
89 13 15
89 16 10
89 17 10
89 20 30
89 21 30
89 25 10
89 28 15
89 30 15
89 31 15
89 32 10
89 34 15
89 36 15
89 38 30
89 40 15
89 41 10
89 47 10
89 52 15
89 58 15
89 62 10
89 64 10
89 69 30
89 71 15
89 72 10
89 73 30
89 74 30
89 77 15
89 81 30
89 82 15
89 84 10
89 86 15
89 88 10
89 90 30
89 91 15
89 93 15
89 94 30
89 95 10
89 98 10
89 101 30
89 102 10
89 104 15
89 106 15
89 108 10
89 113 30
89 115 30
89 117 30
89 118 15
89 122 15
89 123 15
89 124 30
89 126 10
89 128 30
89 130 30
89 131 15
89 132 15
89 136 10
89 138 10
89 139 15
89 146 30
89 147 15
89 148 15
89 149 30
90 1 15
90 4 15
90 5 30
90 6 30
90 8 30
90 9 15
90 11 15
90 12 10
90 16 10
90 18 30
90 19 15
90 22 30
90 25 30
90 26 10
90 27 30
90 32 10
90 33 10
90 36 30
90 37 15
90 40 30
90 43 30
90 45 15
90 47 30
90 49 10
90 51 30
90 55 15
90 57 10
90 58 15
90 59 30
90 60 10
90 61 15
90 66 15
90 67 30
90 68 30
90 70 15
90 72 15
90 73 15
90 77 30
90 78 15
90 79 10
90 80 30
90 82 10
90 84 30
90 87 15
90 88 30
90 92 15
90 95 30
90 98 10
90 99 15
90 100 30
90 101 10
90 102 30
90 103 30
90 105 10
90 109 10
90 110 30
90 111 30
90 112 30
90 113 30
90 114 10
90 115 10
90 117 15
90 119 15
90 121 10
90 123 30
90 124 30
90 127 10
90 128 30
90 129 15
90 130 30
90 131 30
90 132 15
90 134 15
90 141 15
90 142 30
90 144 15
90 145 15
90 149 15
91 1 10
91 2 15
91 4 15
91 9 10
91 13 10
91 16 30
91 19 15
91 23 10
91 25 30
91 27 30
91 29 30
91 30 30
91 35 10
91 36 15
91 38 30
91 39 15
91 40 15
91 45 30
91 47 30
91 50 15
91 54 30
91 55 10
91 56 10
91 57 10
91 59 15
91 61 30
91 62 10
91 63 30
91 66 30
91 69 10
91 73 15
91 75 10
91 76 30
91 78 15
91 79 30
91 80 30
91 81 30
91 82 30
91 84 10
91 86 10
91 90 15
91 96 30
91 100 30
91 103 10
91 106 30
91 108 30
91 109 30
91 110 10
91 112 10
91 114 15
91 115 15
91 116 15
91 119 10
91 122 30
91 125 15
91 127 15
91 128 15
91 129 15
91 130 10
91 132 15
91 136 30
91 137 30
91 139 30
91 140 15
91 141 30
91 142 30
91 143 10
91 145 15
91 149 15
92 2 10
92 5 15
92 7 30
92 8 15
92 9 15
92 10 15
92 13 30
92 16 10
92 22 15
92 23 10
92 24 10
92 25 10
92 26 30
92 27 10
92 28 15
92 29 30
92 30 15
92 31 30
92 32 10
92 33 30
92 36 15
92 38 30
92 40 30
92 41 10
92 43 10
92 44 15
