200 19900
102 158 15
102 161 30
102 163 10
102 164 30
102 165 15
102 167 10
102 168 15
102 169 30
102 174 30
102 176 30
102 177 30
102 180 30
102 182 10
102 183 15
102 184 10
102 187 15
102 188 15
102 190 15
102 193 30
102 196 30
102 197 15
102 198 15
102 199 10
103 4 30
103 5 30
103 6 15
103 7 30
103 8 15
103 9 10
103 10 10
103 12 30
103 13 15
103 21 10
103 24 15
103 27 10
103 28 15
103 31 15
103 34 15
103 35 10
103 36 15
103 37 30
103 39 30
103 40 30
103 41 30
103 42 30
103 44 15
103 54 10
103 56 15
103 57 10
103 58 15
103 61 30
103 63 15
103 65 15
103 66 10
103 67 15
103 69 15
103 71 10
103 78 15
103 80 30
103 92 15
103 93 10
103 96 10
103 97 30
103 99 30
103 101 30
103 105 10
103 110 10
103 111 15
103 114 30
103 119 30
103 120 15
103 123 15
103 124 30
103 125 10
103 130 15
103 131 15
103 132 30
103 134 15
103 136 30
103 137 10
103 138 15
103 140 15
103 141 30
103 142 30
103 144 10
103 147 30
103 148 30
103 149 15
103 151 10
103 152 30
103 153 10
103 154 10
103 156 10
103 157 30
103 158 30
103 160 10
103 162 15
103 165 15
103 166 15
103 167 15
103 169 30
103 170 15
103 174 10
103 180 15
103 183 30
103 184 10
103 191 10
103 192 10
103 196 10
103 197 15
103 198 15
103 199 15
104 1 10
104 2 15
104 3 10
104 6 15
104 7 15
104 10 10
104 11 15
104 14 30
104 15 15
104 16 30
104 21 10
104 22 15
104 24 30
104 25 15
104 27 15
104 28 10
104 32 10
104 33 15
104 34 10
104 37 10
104 40 10
104 42 10
104 45 15
104 51 15
104 55 30
104 56 10
104 58 15
104 59 30
104 60 15
104 61 10
104 62 30
104 67 30
104 68 30
104 70 30
104 71 30
104 72 30
104 73 15
104 75 30
104 79 10
104 82 10
104 89 15
104 90 10
104 93 30
104 94 30
104 95 30
104 97 30
104 99 30
104 103 10
104 106 30
104 107 30
104 112 15
104 113 30
104 115 10
104 118 10
104 119 10
104 124 30
104 131 15
104 132 10
104 134 15
104 136 10
104 137 15
104 140 10
104 141 10
104 144 10
104 145 15
104 147 15
104 148 10
104 149 10
104 150 10
104 151 15
104 152 30
104 153 15
104 155 15
104 158 10
104 161 30
104 164 30
104 166 30
104 167 15
104 175 30
104 176 15
104 177 30
104 178 15
104 180 15
104 182 10
104 183 10
104 184 15
104 185 30
104 190 10
104 191 15
104 192 10
104 193 30
104 195 15
104 197 15
104 199 10
105 1 30
105 5 30
105 6 10
105 9 10
105 11 10
105 12 30
105 13 15
105 15 30
105 17 10
105 19 15
105 20 10
105 22 10
105 26 30
105 29 15
105 36 10
105 40 30
105 44 15
105 46 10
105 48 10
105 50 10
105 51 10
105 53 10
105 55 15
105 56 15
105 57 30
105 59 10
105 61 10
105 63 30
105 65 10
105 66 15
105 68 10
105 69 15
105 70 15
105 71 30
105 73 10
105 76 15
105 78 30
105 84 15
105 86 10
105 88 15
105 91 10
105 92 15
105 93 30
105 96 30
105 97 10
105 100 30
105 104 10
105 108 10
105 111 15
105 113 10
105 114 15
105 115 15
105 116 30
105 117 30
105 118 10
105 120 30
105 121 30
105 122 30
105 123 15
105 126 10
105 127 10
105 130 15
105 135 10
105 137 15
105 138 30
105 140 15
105 142 10
105 145 30
105 148 10
105 150 30
105 151 15
105 154 10
105 155 30
105 157 30
105 158 30
105 159 30
105 160 30
105 162 10
105 163 30
105 164 15
105 165 30
105 170 30
105 172 30
105 174 30
105 177 30
105 178 15
105 179 30
105 181 15
105 182 15
105 183 10
105 184 10
105 185 30
105 186 30
105 187 10
105 189 30
105 191 10
105 193 10
105 194 30
105 195 30
105 199 30
106 4 15
106 6 10
106 9 30
106 11 15
106 12 10
106 16 15
106 17 15
106 22 30
106 25 10
106 27 10
106 28 30
106 31 10
106 32 30
106 39 30
106 40 10
106 41 30
106 42 15
106 43 30
106 45 30
106 51 15
106 53 30
106 56 15
106 58 30
106 59 15
106 60 15
106 62 15
106 65 15
106 67 30
106 72 10
106 73 30
106 75 10
106 76 10
106 77 15
106 81 10
106 83 15
106 84 10
106 86 15
106 87 15
106 88 10
106 93 15
106 94 10
106 96 15
106 100 10
106 101 30
106 102 30
106 103 30
106 105 15
106 108 30
106 111 10
106 112 30
106 113 10
106 115 10
106 116 15
106 117 30
106 119 10
106 123 10
106 126 15
106 128 30
106 129 30
106 130 15
106 136 15
106 138 15
106 139 30
106 140 15
106 143 10
106 146 30
106 151 15
106 156 10
106 159 10
106 162 15
106 164 15
106 165 30
106 166 30
106 167 10
106 169 10
106 170 15
106 171 15
106 172 15
106 173 30
106 174 30
106 175 30
106 176 30
106 181 15
106 184 30
106 185 15
106 186 30
106 188 10
106 190 30
106 191 30
106 192 15
106 193 10
106 194 30
106 196 30
106 199 15
107 1 30
107 5 15
107 6 15
107 11 10
107 13 15
107 15 30
107 16 30
107 17 30
107 19 30
107 23 30
107 25 10
107 26 15
107 28 30
107 30 15
107 31 10
107 32 30
107 35 10
107 36 30
107 38 10
107 39 15
107 45 30
107 49 30
107 52 10
107 53 30
107 59 15
107 60 30
107 62 30
107 63 10
107 65 30
107 67 10
107 69 15
107 70 10
107 74 10
107 76 15
107 77 30
107 82 15
107 84 10
107 85 10
107 88 10
107 89 15
107 90 30
107 95 30
107 100 10
107 103 30
107 105 10
107 106 10
107 108 30
107 110 30
107 111 30
107 112 30
107 113 15
107 115 10
107 118 15
107 121 15
107 122 30
107 124 15
107 126 15
107 128 30
107 129 10
107 130 30
107 131 30
107 132 10
107 133 10
107 134 15
107 135 10
107 136 10
107 137 10
107 139 10
107 142 30
107 145 10
107 146 15
107 147 10
107 151 10
107 155 30
107 159 15
107 162 10
107 163 10
107 170 10
107 171 10
107 173 30
107 174 10
107 181 30
107 182 30
107 183 10
107 187 30
107 188 10
107 189 30
107 190 30
107 191 10
107 196 10
107 197 10
107 199 10
108 1 15
108 4 30
108 7 15
108 13 15
108 15 10
108 18 15
108 19 30
108 20 10
108 21 15
108 22 10
108 28 30
108 30 30
108 31 30
108 33 30
108 34 10
108 36 30
108 38 30
108 39 30
108 40 10
108 41 10
108 42 30
108 46 15
108 48 10
108 49 10
108 50 10
108 53 15
108 54 30
108 55 15
108 58 10
108 61 30
108 62 10
108 71 10
108 72 10
108 73 30
108 74 30
108 75 30
108 77 15
108 78 30
108 79 30
108 83 10
108 86 30
108 87 15
108 88 10
108 93 10
108 94 10
108 96 15
108 98 30
108 100 10
108 101 30
108 103 30
108 104 30
108 109 10
108 110 15
108 111 15
108 112 30
108 114 15
108 115 10
108 117 30
108 119 15
108 122 10
108 124 30
108 129 30
108 132 30
108 138 30
108 139 30
108 141 30
108 147 10
108 148 15
108 149 15
108 153 10
108 155 30
108 160 30
108 161 10
108 163 30
108 164 10
108 166 10
108 168 15
108 171 15
108 172 30
108 173 15
108 176 10
108 179 15
108 181 10
108 182 10
108 185 10
108 186 10
108 188 30
108 192 30
108 195 30
108 197 10
108 198 10
108 199 30
109 1 10
109 2 30
109 3 30
109 4 15
109 5 30
109 7 15
109 8 15
109 9 15
109 10 30
109 11 10
109 12 15
109 14 15
109 17 15
109 18 30
109 19 30
109 24 10
109 26 10
109 28 30
109 31 15
109 34 30
109 37 10
109 39 10
109 41 15
109 42 10
109 48 10
109 52 15
109 54 30
109 55 10
109 56 15
109 57 15
109 59 30
109 60 10
109 61 10
109 64 30
109 66 30
109 68 10
109 69 10
109 70 10
109 71 15
109 76 15
109 77 10
109 78 10
109 80 30
109 82 10
109 87 10
109 88 15
109 94 15
109 99 10
109 102 15
109 103 30
109 104 10
109 105 30
109 106 30
109 107 15
109 111 15
109 116 30
109 118 10
109 119 30
109 120 15
109 121 10
109 123 30
109 124 30
109 125 30
109 126 30
109 127 10
109 128 30
109 129 30
109 131 15
109 134 10
109 137 10
109 138 10
109 139 15
109 140 10
109 141 30
109 143 15
109 145 15
109 146 30
109 147 15
109 148 30
109 150 30
109 152 15
109 154 10
109 155 15
109 157 30
109 163 30
109 167 10
109 169 30
109 171 10
109 172 15
109 173 15
109 174 15
109 175 10
109 176 30
109 180 15
109 181 30
109 182 10
109 184 10
109 185 15
109 186 15
109 187 30
109 188 15
109 189 15
109 190 15
109 192 30
109 193 15
109 196 30
109 197 15
109 199 15
110 3 15
110 4 30
110 6 30
110 8 15
110 9 30
110 10 10
110 11 10
110 13 15
110 14 15
110 15 10
110 17 10
110 18 10
110 20 30
110 23 10
110 24 10
110 25 10
110 27 10
110 31 30
110 32 30
110 33 30
110 34 30
110 37 10
110 38 15
110 41 15
110 45 10
110 51 10
110 52 10
110 55 15
110 56 10
110 57 10
110 58 15
110 59 10
110 60 10
110 61 15
110 62 30
110 65 30
110 66 30
110 68 10
110 70 10
110 73 30
110 78 10
110 79 15
110 81 10
110 84 30
110 85 30
110 86 10
110 88 30
110 89 10
110 93 30
110 95 15
110 96 15
110 98 10
110 99 15
110 101 15
110 104 30
110 105 10
110 106 30
110 109 10
110 112 10
110 113 15
110 116 30
110 118 15
110 119 10
110 123 15
110 125 30
110 126 30
110 127 15
110 130 15
110 135 30
110 138 30
110 142 30
110 143 30
110 144 10
110 145 10
110 146 15
110 147 10
110 148 30
110 150 30
110 152 10
110 153 15
110 154 15
110 156 15
110 157 30
110 163 15
110 166 30
110 167 10
110 170 15
110 171 30
110 172 30
110 177 30
110 179 15
110 183 30
110 184 10
110 185 30
110 190 15
110 191 30
110 192 30
110 195 15
110 197 10
110 199 10
111 3 30
111 4 15
111 6 30
111 7 30
111 9 10
111 10 10
111 12 30
111 14 15
111 16 10
111 19 15
111 20 10
111 21 10
111 22 10
111 25 30
111 26 15
111 27 30
111 29 15
111 30 10
111 31 15
111 33 30
111 34 15
111 36 30
111 37 30
111 38 30
111 42 15
111 43 15
111 45 15
111 47 10
111 50 30
111 51 15
111 52 30
111 53 30
111 56 30
111 60 10
111 61 10
111 62 10
111 64 10
111 66 10
111 68 30
111 69 15
111 71 15
111 72 30
111 73 10
111 75 10
111 76 10
111 79 10
111 80 15
111 86 15
111 87 15
111 89 30
111 90 10
111 94 15
111 95 10
111 96 10
111 98 10
111 101 30
111 102 10
111 104 15
111 110 30
111 112 30
111 117 30
111 118 15
111 119 10
111 124 10
111 126 10
111 128 30
111 129 15
111 135 30
111 138 10
111 141 30
111 143 10
111 144 15
111 146 10
111 148 30
111 149 10
111 151 30
111 154 10
111 155 10
111 156 10
111 157 30
111 159 10
111 160 30
111 162 10
111 163 10
111 164 30
111 166 15
111 167 30
111 168 15
111 169 15
111 170 10
111 172 30
111 174 10
111 177 10
111 180 10
111 184 15
111 185 30
111 186 10
111 187 15
111 188 10
111 191 10
111 193 15
111 194 15
111 195 10
111 197 15
111 198 15
111 199 30
112 1 10
112 5 30
112 7 15
112 8 15
112 11 15
112 13 30
112 16 10
112 17 10
112 18 10
112 19 15
112 20 15
112 24 30
112 26 15
112 29 30
112 30 15
112 33 30
112 36 30
112 37 15
112 40 15
112 41 10
112 44 30
112 50 15
112 51 15
112 52 15
112 53 15
112 55 10
112 57 10
112 59 30
112 60 15
112 61 10
112 63 15
112 65 30
112 66 10
112 71 15
112 73 15
112 75 30
112 76 30
112 77 30
112 78 15
112 79 15
112 82 15
112 83 30
112 84 30
112 86 10
112 87 10
112 88 15
112 89 10
112 91 30
112 93 15
112 94 10
112 96 10
112 97 15
112 98 30
112 99 30
112 103 15
112 105 30
112 109 15
112 116 15
112 117 10
112 118 10
112 119 15
112 121 10
112 128 15
112 129 30
112 130 15
112 131 15
112 133 30
112 135 15
112 136 30
112 141 10
112 142 10
112 144 10
112 146 30
112 147 30
112 149 30
112 152 30
112 154 10
112 155 30
112 156 15
112 157 30
112 158 30
112 159 30
112 160 30
112 161 10
112 162 15
112 164 30
112 165 30
112 166 10
112 168 10
112 170 15
112 173 30
112 174 15
112 176 15
112 177 10
112 179 30
112 182 10
112 184 10
112 185 30
112 186 15
112 190 10
112 191 15
112 194 15
112 196 30
112 199 15
113 3 15
113 4 15
113 7 10
113 10 15
113 13 15
113 15 15
113 16 10
113 18 30
113 19 30
113 21 15
113 24 30
113 27 10
113 28 15
113 30 30
113 35 10
113 36 30
113 37 30
113 41 10
113 43 15
113 44 30
113 58 15
113 59 10
113 60 30
113 61 30
113 63 10
113 69 30
113 70 15
113 72 30
113 73 30
113 74 10
113 75 30
113 79 10
113 80 30
113 83 30
113 89 30
113 91 10
113 93 30
113 95 15
113 96 10
113 97 30
113 100 15
113 101 30
113 102 30
113 103 15
113 108 30
113 109 15
113 111 15
113 112 30
113 114 10
113 116 30
113 118 15
113 120 15
113 121 30
113 122 15
113 126 10
113 128 15
113 130 15
113 131 30
113 132 10
113 134 15
113 135 30
113 136 30
113 139 15
113 142 15
113 145 15
113 146 10
113 149 30
113 153 15
113 155 10
113 156 30
113 157 15
113 158 15
113 162 10
113 163 10
113 168 10
113 169 15
113 171 30
113 173 30
113 176 15
113 179 30
113 181 30
113 185 10
113 188 10
113 191 30
113 192 10
113 193 30
113 198 30
113 199 15
114 1 30
114 2 10
114 3 30
114 4 15
114 5 15
114 7 10
114 9 15
114 13 15
114 14 15
114 21 10
114 22 30
114 25 10
114 32 30
114 35 15
114 37 10
114 38 15
114 49 30
114 50 10
114 51 30
114 54 10
114 55 15
114 56 10
114 59 15
114 67 10
114 68 10
114 69 15
114 71 30
114 72 10
114 74 30
114 75 30
114 76 15
114 79 10
114 82 10
114 83 10
114 84 15
114 87 15
114 89 15
114 90 10
114 92 10
114 96 15
114 97 30
114 99 10
114 101 10
114 104 15
114 106 15
114 107 10
114 109 15
114 110 10
114 111 15
114 112 30
114 117 10
114 120 30
114 128 30
114 131 30
114 132 15
114 134 15
114 135 10
114 136 10
114 139 10
114 141 30
114 148 30
114 149 15
114 151 10
114 153 10
114 156 30
114 158 30
114 159 15
114 162 30
114 166 10
114 167 30
114 169 15
114 171 30
114 172 10
114 176 30
114 177 10
114 178 10
114 180 10
114 181 10
114 182 10
114 186 10
114 193 30
114 194 15
114 195 15
114 199 30
115 1 10
115 3 10
115 5 10
115 7 15
115 8 30
115 9 15
115 10 30
115 12 15
115 13 15
115 15 15
115 16 10
115 17 15
115 18 30
115 19 10
115 22 10
115 24 30
115 27 30
115 31 10
115 33 10
115 34 15
115 36 15
115 37 10
115 38 10
115 41 10
115 42 15
115 43 30
115 44 15
115 45 10
115 47 15
115 48 30
115 49 30
115 52 10
115 57 15
115 61 10
115 62 10
115 63 10
115 65 30
115 71 15
115 72 10
115 75 15
115 76 15
115 79 30
115 81 10
115 82 15
115 83 10
115 85 10
115 87 10
115 91 30
115 92 30
115 93 30
115 94 10
115 96 10
115 98 10
115 99 15
115 101 10
115 103 30
115 109 15
115 110 30
115 111 10
115 112 30
115 113 15
115 114 10
115 119 10
115 122 15
115 124 15
115 127 15
115 128 30
115 130 10
115 132 30
115 135 10
115 136 10
115 137 15
115 138 15
115 139 30
115 140 15
115 143 15
115 145 15
115 146 30
115 148 30
115 149 10
115 152 10
115 153 15
115 154 30
115 158 10
115 163 10
115 167 15
115 170 30
115 172 10
115 175 30
115 179 30
115 180 30
115 181 30
115 182 10
115 184 30
115 185 10
115 187 30
115 188 15
115 190 10
115 191 30
115 193 15
115 194 10
115 195 30
115 197 15
115 198 30
115 199 15
116 1 15
116 3 30
116 5 10
116 8 15
116 9 15
116 12 30
116 13 10
116 14 30
116 16 10
116 17 10
116 18 10
116 19 30
116 21 10
116 23 30
116 24 15
116 26 10
116 28 30
116 29 10
116 39 15
116 40 10
116 41 10
116 42 10
116 44 10
116 45 10
116 46 10
116 47 30
116 48 15
116 49 30
116 50 10
116 51 15
116 54 10
116 56 30
116 57 10
116 60 15
116 70 15
116 71 15
116 72 10
116 74 15
116 78 30
116 79 15
116 80 30
116 81 15
116 84 10
116 85 30
116 86 30
116 89 30
116 92 15
116 96 15
116 97 10
116 99 30
116 100 15
116 101 30
116 103 30
116 104 15
116 107 30
116 108 10
116 111 15
116 114 30
116 115 10
116 118 15
116 119 15
116 120 30
116 123 10
116 124 10
116 126 10
116 127 15
116 128 15
116 129 30
116 130 10
116 133 15
116 134 30
116 139 15
116 141 30
116 142 10
116 146 30
116 149 15
116 150 10
116 153 15
116 157 15
116 161 30
116 162 15
116 165 15
116 166 15
116 171 15
116 173 30
116 174 30
116 176 15
116 177 30
116 178 30
116 182 10
116 183 15
116 186 30
116 187 15
116 189 15
116 190 15
116 191 10
116 192 15
116 193 30
116 195 15
116 198 30
116 199 30
117 2 15
117 3 10
117 5 10
117 10 15
117 11 15
117 14 10
117 15 10
117 19 15
117 21 30
117 23 10
117 25 10
117 26 30
117 27 15
117 28 30
117 31 10
117 34 30
117 38 10
117 40 15
117 41 30
117 42 15
117 43 15
117 46 30
117 47 30
117 48 15
117 51 10
117 54 30
117 55 10
117 56 15
117 57 30
117 59 10
117 60 15
117 62 15
117 64 15
117 66 15
117 67 10
117 68 15
117 70 10
117 71 15
117 73 30
117 75 30
117 76 10
117 77 15
117 83 15
117 87 30
117 88 30
117 89 10
117 92 30
117 94 10
117 95 15
117 98 30
117 100 30
117 103 10
117 104 10
117 107 15
117 109 10
117 110 15
117 113 30
117 115 15
117 116 10
117 121 30
117 122 30
117 125 10
117 128 15
117 130 15
117 131 30
117 132 30
117 135 10
117 136 15
117 137 30
117 139 10
117 140 10
117 141 30
117 142 10
117 143 10
117 144 15
117 145 30
117 146 30
117 149 30
117 150 30
117 151 10
117 153 30
117 154 15
117 159 10
117 160 30
117 162 10
117 163 15
117 164 15
117 166 30
117 167 30
117 168 30
117 170 30
117 173 30
117 178 10
117 180 10
117 183 10
117 185 10
117 187 30
117 188 30
117 189 30
117 192 30
117 194 30
117 195 30
117 198 15
117 199 10
118 2 15
118 3 30
118 5 15
118 6 10
118 10 30
118 13 15
118 16 15
118 17 10
118 18 15
118 19 10
118 20 10
118 22 30
118 23 15
118 25 15
118 26 30
118 29 10
118 30 15
118 31 15
118 32 30
118 33 30
118 35 10
118 37 10
118 39 15
118 40 10
118 41 30
118 43 30
118 44 30
118 45 15
118 47 10
118 49 30
118 52 30
118 53 15
118 54 15
118 56 15
118 60 15
118 64 30
118 66 10
118 67 15
118 69 30
118 70 30
118 73 10
118 75 30
118 76 30
118 79 15
118 83 15
118 85 30
118 86 10
118 87 30
118 88 30
118 89 10
118 92 30
118 93 10
118 97 30
118 98 30
118 99 15
118 100 10
118 102 10
118 103 10
118 106 10
118 108 15
118 114 15
118 115 15
118 117 10
118 119 10
118 122 15
118 123 10
118 125 15
118 128 15
118 129 15
118 130 10
118 131 10
118 132 10
118 133 30
118 134 10
118 135 30
118 139 30
118 143 30
118 144 10
118 145 30
118 147 15
118 150 10
118 153 30
118 154 30
118 155 10
118 156 10
118 158 30
118 160 15
118 164 10
118 165 10
118 169 15
118 171 15
118 174 15
118 178 15
118 181 10
118 182 30
118 183 10
118 184 15
118 185 10
118 186 15
118 188 10
118 189 10
118 191 15
118 192 15
118 193 30
118 194 10
118 195 15
118 196 15
118 197 15
118 198 30
118 199 30
119 2 30
119 4 10
119 5 15
119 12 15
119 13 15
119 14 15
119 17 15
119 21 10
119 23 15
119 24 10
119 25 15
119 33 15
119 34 15
119 35 15
119 36 10
119 40 15
119 41 15
119 42 15
119 43 15
119 45 10
119 47 30
119 48 30
119 49 15
119 50 10
119 53 10
119 58 15
119 59 10
119 60 30
119 62 15
119 65 30
119 66 15
119 67 10
119 68 10
119 69 10
119 71 10
119 72 30
119 76 15
119 78 15
119 80 10
119 81 15
119 84 15
119 86 15
119 88 10
119 89 30
119 90 15
119 91 10
119 92 30
119 94 10
119 95 30
119 99 10
119 101 30
119 102 15
119 105 10
119 107 15
119 113 10
119 114 30
119 117 30
119 120 10
119 121 15
119 122 30
119 123 30
119 125 15
119 126 30
119 127 10
119 128 15
119 133 10
119 134 10
119 136 30
119 143 15
119 147 30
119 149 10
119 150 10
119 151 10
119 152 15
119 163 30
119 165 10
119 166 15
119 167 10
119 169 10
119 172 30
119 173 15
119 175 30
119 177 15
119 180 15
119 182 15
119 183 10
119 184 10
119 185 15
119 186 15
119 188 10
119 189 30
119 192 30
119 193 15
119 194 10
119 197 30
119 198 10
119 199 15
120 2 30
120 3 30
120 5 10
120 10 10
120 12 10
120 15 15
120 17 15
120 19 15
120 20 15
120 22 15
120 23 10
120 24 30
120 27 30
120 30 10
120 33 30
120 34 15
120 35 15
120 36 15
120 38 30
120 39 10
120 40 10
120 44 10
120 45 10
120 47 15
120 48 15
120 51 15
120 53 10
120 56 15
120 58 10
120 61 15
120 63 30
120 64 30
120 66 10
120 67 10
120 68 30
120 69 30
120 71 15
120 73 30
120 74 15
120 75 10
120 76 15
120 79 15
120 80 10
120 81 30
120 82 10
120 83 15
120 84 15
120 85 15
120 87 15
120 88 10
120 89 30
120 93 30
120 95 15
120 97 10
120 98 15
120 99 15
120 101 10
120 104 15
120 106 10
120 107 10
120 108 10
120 110 10
120 111 10
120 112 10
120 115 15
120 117 30
120 118 15
120 121 10
120 124 15
120 128 10
120 130 15
120 133 15
120 135 10
120 136 10
120 139 10
120 141 10
120 142 30
120 146 30
120 148 15
120 150 15
120 151 30
120 153 15
120 154 30
120 156 15
120 157 10
120 160 10
120 161 10
120 163 15
120 165 15
120 166 10
120 172 30
120 173 30
120 174 10
120 175 30
120 177 15
120 178 10
120 179 30
120 180 10
120 184 10
120 185 10
120 186 10
120 187 15
120 188 10
120 189 30
120 192 15
120 195 30
120 196 10
120 197 15
120 198 10
120 199 30
121 1 10
121 2 30
121 4 30
121 6 30
121 7 15
121 8 15
121 9 30
121 11 15
121 13 10
121 15 15
121 18 10
121 20 10
121 21 10
121 22 10
121 23 30
121 25 15
121 28 15
121 34 30
121 35 15
121 36 10
121 37 30
121 39 15
121 42 15
121 43 10
121 45 10
121 46 15
121 48 10
121 49 15
121 51 10
121 53 30
121 55 10
121 58 30
121 59 15
121 62 10
121 63 10
121 64 10
121 65 30
121 66 15
121 67 15
121 68 15
121 69 15
121 72 15
121 74 15
121 76 10
121 77 30
121 79 15
121 80 30
121 81 15
121 85 30
121 86 15
121 87 30
121 88 15
121 90 10
121 92 10
121 97 10
121 98 15
121 102 30
121 103 30
121 104 15
121 106 10
121 108 30
121 110 30
121 111 30
121 114 15
121 115 30
121 116 30
121 118 30
121 122 10
121 124 30
121 127 30
121 129 15
121 136 30
121 137 30
121 139 15
121 142 10
121 145 15
121 147 10
121 149 30
121 151 30
121 154 30
121 155 30
121 157 15
121 159 15
121 160 30
121 162 10
121 163 10
121 164 30
121 167 30
121 168 30
121 170 15
121 171 10
121 172 10
121 174 10
121 175 30
121 177 10
121 180 30
121 181 10
121 184 15
121 185 10
121 186 30
121 187 15
121 188 30
121 190 15
121 191 15
121 196 30
121 197 15
121 198 10
121 199 10
122 2 15
122 6 30
122 9 15
122 10 15
122 12 10
122 14 10
122 16 15
122 22 15
122 23 10
122 24 15
122 25 10
122 33 30
122 39 15
122 42 15
122 43 15
122 44 10
122 46 10
122 48 30
122 49 15
122 51 15
122 54 15
122 55 15
122 56 10
122 57 30
122 58 15
122 60 15
122 62 15
122 63 15
122 65 10
122 66 30
122 67 30
122 68 10
122 69 30
122 70 10
122 71 15
122 77 30
122 83 15
122 84 15
122 85 30
122 86 30
122 91 15
122 95 15
122 96 15
122 97 10
122 101 30
122 103 10
122 104 30
122 106 10
122 109 15
122 110 10
122 111 30
122 112 10
122 114 30
122 116 15
122 120 15
122 123 30
122 124 30
122 126 10
122 128 10
122 134 15
122 136 10
122 137 15
122 139 15
122 140 30
122 141 15
122 142 30
122 143 30
122 144 30
122 145 10
122 146 15
122 147 30
122 151 30
122 154 30
122 157 10
122 158 30
122 160 10
122 161 30
122 162 15
122 163 15
122 164 15
122 168 10
122 169 15
122 170 15
122 171 30
122 173 15
122 175 15
122 176 10
122 180 15
122 181 15
122 182 30
122 186 30
122 188 15
122 193 15
122 194 10
122 195 30
122 196 10
122 199 10
123 1 30
123 3 10
123 5 10
123 6 10
123 7 30
123 8 15
123 9 10
123 12 10
123 14 30
123 15 15
123 17 30
123 18 30
123 19 15
123 21 30
123 22 10
123 23 15
123 28 10
123 29 15
123 32 15
123 33 15
123 34 10
123 35 10
123 36 15
123 37 30
123 39 15
123 40 10
123 44 15
123 47 30
123 48 15
123 49 10
123 51 10
123 52 30
123 53 10
123 55 15
123 58 10
123 59 30
123 62 15
123 63 15
123 66 30
123 69 30
123 70 10
123 72 10
123 73 10
123 74 15
123 78 10
123 80 30
123 83 10
123 84 30
123 85 15
123 87 10
123 88 30
123 89 10
123 91 30
123 92 15
123 98 30
123 99 30
123 100 15
123 101 30
123 102 15
123 104 10
123 107 10
123 108 30
123 111 30
123 112 10
123 113 15
123 114 30
123 115 15
123 117 30
123 120 10
123 121 30
123 125 30
123 126 15
123 128 30
123 129 10
123 130 30
123 131 15
123 135 15
123 137 10
123 138 15
123 139 10
123 140 30
123 143 15
123 144 30
123 145 10
123 146 30
123 149 30
123 151 15
123 152 30
123 156 15
123 157 15
123 158 10
123 159 15
123 160 30
123 161 30
123 162 30
123 163 15
123 166 15
123 168 15
123 170 30
123 175 10
123 176 10
123 177 10
123 179 10
123 183 10
123 185 10
123 189 30
123 191 30
123 194 10
123 196 30
123 199 30
124 1 15
124 2 10
124 3 10
124 5 30
124 8 15
124 10 30
124 11 15
124 13 30
124 14 30
124 15 30
124 16 15
124 17 10
124 20 30
124 21 15
124 22 30
124 24 15
124 25 15
124 26 30
124 27 15
124 33 30
124 37 15
124 41 30
124 42 10
124 43 15
124 44 30
124 46 30
124 47 10
124 48 30
124 50 10
124 53 15
124 54 30
124 56 30
124 57 15
124 58 15
124 59 10
124 60 10
124 61 30
124 62 10
124 63 15
124 65 10
124 69 15
124 71 10
124 75 10
124 76 10
124 77 10
124 80 30
124 83 10
124 85 15
124 86 15
124 87 15
124 90 10
124 93 15
124 94 10
124 96 10
124 97 15
124 98 30
124 99 15
124 100 30
124 101 15
124 102 10
124 105 10
124 106 10
124 110 30
124 112 30
124 113 10
124 114 30
124 117 30
124 118 10
124 119 30
124 123 10
124 125 10
124 127 15
124 128 10
124 130 15
124 131 10
124 132 10
124 135 30
124 136 10
124 138 10
124 139 10
124 141 15
124 142 30
124 146 30
124 148 30
124 149 15
124 151 10
124 156 30
124 157 30
124 164 10
124 168 15
124 169 15
124 170 10
124 171 15
124 173 15
124 174 30
124 179 15
124 181 30
124 185 10
124 187 15
124 189 10
124 191 10
124 192 15
124 193 15
124 194 10
124 195 15
124 196 10
124 199 30
125 6 15
125 7 30
125 8 30
125 9 30
125 12 30
125 13 15
125 17 10
125 24 10
125 25 10
125 31 15
125 32 30
125 33 15
125 36 15
125 37 15
125 38 30
125 39 15
125 40 10
125 41 30
125 43 30
125 44 30
125 46 10
125 49 10
125 50 15
125 51 10
125 52 10
125 56 30
125 59 30
125 61 10
125 62 10
125 65 10
125 70 30
125 72 30
125 73 15
125 75 15
125 78 15
125 80 30
125 81 15
125 83 10
125 85 30
125 91 30
125 93 10
125 95 10
125 96 30
125 98 10
125 100 30
125 101 15
125 102 30
125 104 10
125 105 15
125 106 10
125 107 15
125 108 10
125 111 15
125 112 30
125 113 10
125 114 30
125 115 30
125 116 10
125 120 10
125 121 30
125 122 15
125 126 30
125 128 10
125 129 30
125 138 10
125 142 15
125 145 15
125 146 30
125 148 30
125 152 15
125 153 10
125 157 15
125 160 10
125 162 30
125 163 15
125 164 30
125 166 10
125 167 15
125 168 30
125 169 10
125 172 30
125 174 30
125 175 30
125 176 15
125 178 10
125 181 10
125 185 30
125 187 10
125 188 30
125 189 15
125 190 10
125 194 15
125 195 10
125 198 10
125 199 10
126 5 30
126 6 10
126 8 15
126 9 10
126 11 10
126 15 10
126 16 15
126 17 10
126 19 15
126 20 30
126 22 15
126 26 30
126 27 10
126 29 30
