100 4950
93 11 30
93 12 10
93 13 15
93 14 15
93 15 30
93 16 10
93 17 15
93 18 10
93 21 30
93 22 15
93 23 30
93 27 15
93 28 10
93 29 30
93 30 15
93 35 30
93 41 15
93 42 15
93 43 15
93 44 30
93 45 30
93 46 15
93 47 10
93 48 15
93 52 30
93 53 10
93 54 15
93 58 30
93 59 30
93 60 15
93 61 30
93 62 10
93 63 10
93 67 30
93 68 10
93 71 15
93 74 15
93 76 15
93 78 15
93 79 15
93 80 10
93 81 15
93 83 30
93 85 30
93 86 10
93 87 30
93 90 10
93 91 10
93 96 10
93 98 10
93 99 10
94 2 30
94 4 30
94 6 30
94 7 30
94 8 10
94 9 10
94 16 10
94 19 30
94 21 30
94 22 30
94 24 30
94 25 30
94 29 30
94 30 15
94 31 30
94 33 30
94 34 10
94 36 15
94 39 30
94 40 15
94 41 30
94 42 10
94 45 15
94 46 15
94 52 30
94 53 15
94 54 15
94 55 10
94 56 10
94 57 15
94 58 30
94 59 15
94 62 15
94 63 15
94 66 10
94 71 30
94 72 30
94 73 10
94 77 10
94 80 30
94 81 10
94 82 30
94 83 15
94 84 15
94 85 10
94 87 30
94 91 10
94 93 10
94 96 15
94 97 30
94 99 10
95 2 10
95 3 30
95 4 30
95 5 15
95 6 15
95 9 15
95 11 15
95 12 30
95 18 15
95 19 30
95 21 30
95 26 30
95 28 15
95 32 30
95 35 10
95 37 10
95 43 10
95 45 15
95 46 15
95 48 10
95 51 10
95 52 15
95 53 30
95 56 15
95 57 30
95 60 15
95 61 30
95 64 15
95 65 15
95 67 10
95 68 30
95 72 10
95 73 30
95 74 10
95 75 15
95 76 10
95 77 15
95 80 30
95 81 30
95 82 10
95 89 10
95 90 30
95 91 10
95 92 15
95 93 15
95 94 30
95 96 30
95 98 10
95 99 30
96 3 10
96 4 10
96 6 30
96 8 15
96 11 10
96 12 10
96 13 30
96 14 30
96 17 30
96 19 30
96 21 10
96 22 10
96 23 30
96 28 10
96 29 10
96 31 15
96 36 15
96 37 30
96 38 10
96 39 30
96 40 10
96 42 30
96 43 15
96 44 30
96 55 15
96 57 15
96 58 15
96 59 30
96 61 15
96 63 10
96 64 30
96 67 30
96 69 15
96 72 30
96 74 10
96 79 15
96 84 15
96 85 30
96 86 30
96 87 10
96 88 10
96 92 30
96 99 10
97 4 10
97 5 30
97 6 10
97 9 15
97 10 30
97 14 15
97 17 10
97 18 30
97 20 15
97 21 15
97 22 15
97 23 15
97 25 15
97 26 30
97 27 15
97 28 30
97 30 10
97 37 10
97 41 30
97 42 15
97 44 30
97 45 10
97 46 30
97 47 30
97 55 15
97 56 10
97 59 15
97 62 15
97 63 30
97 66 15
97 68 10
97 69 15
97 70 10
97 72 15
97 73 10
97 74 10
97 77 30
97 78 30
97 79 10
97 80 30
97 82 10
97 83 30
97 85 15
97 86 30
97 87 10
97 90 15
97 91 30
97 93 30
97 95 30
97 96 15
97 98 15
97 99 15
98 1 30
98 3 15
98 7 15
98 12 10
98 16 10
98 17 15
98 21 15
98 22 30
98 26 10
98 28 15
98 29 10
98 30 15
98 31 15
98 33 15
98 35 15
98 36 15
98 37 10
98 38 15
98 39 10
98 43 30
98 44 15
98 47 30
98 48 15
98 51 30
98 52 30
98 54 10
98 58 10
98 61 15
98 64 30
98 67 10
98 72 10
98 75 30
98 76 30
98 80 30
98 83 10
98 87 30
98 89 10
98 92 30
98 94 10
98 96 30
98 99 30
